en,es
"The politician and his companions have been accused of taking part continuously and on a professional basis in a fraud causing significant damages, as well as in other criminal activities, including forgery.","Se acusa al político y a sus cómplices de cometer fraudes de daño significativo, de modo de negocio, continuamente y en forma organizada además de otros delitos, entre éstos la falsificación de documentos."
"According to the prosecution, they used the awarded tender funds for their own purposes and often certified the performance of tasks by fake invoices.",Según la Fiscalía emplearon para fines propios los fondos obtenidos en los concursos públicos justificando en muchas ocasiones el cumplimiento de las tareas con facturas falsas.
The state and municipal funds - HUF 65 million in total - have been shared between the organization Fiatal Baloldal and other people.,Los fondos públicos y el de los ayuntamientos - en su totalidad unos 65 millones de HUF - pararon en parte en la tesorería de la organización Fiatal Baloldal y en parte en el bolsillo de personas particulares.
"The methodology - which has been published by the investigating authority, too - was to use bills of costs with unreal performance in order to access the awarded tender funds. This way the associations never met the agreed undertakings.","El método, que fue dado a conocer por los investigadores también, era justificar el cobro de los fondos obtenidos en los concursos públicos con facturas falsas detrás de las cuales no había ejecución real, las distintas asociaciones jamás cumplieron sus obligaciones asumidas."
Most of the invoices were false according to the indictment.,"Según la acusación, la mayoría de las facturas eran falsas."
The invoice templates were acquired in the Józsefváros market and the round stamps were manufactured in Kiskunhalas.,Para ello obtuvieron los talonarios en el mercado del Distrito de Józsefváros y los sellos circulares fueron fabricados en la ciudad de Kiskunhalas.
"The selection of the companies in the name of which the bills were issued was completed on a trip in western Hungary, where János Zuschlag sent István Lados.",Y la cuestión de que en nombre de qué empresa se debía realizar la factura falsificada se decidió entre otros en aquella gira por la Región Superior del Balatón adonde János Zuschlag envió a István Lados.
"According to the testimony of the latter one, he was ordered to select pensions and restaurants.",Éste último confesó que para este fin debía elegir hostales y restaurantes.
"He asked for the bill of his consumption at the specific place, and based on this invoice they prepared the invoices to be submitted to the tenders called for by institutes such as the Ministry of Youth and Sports, the Ministry of Social Affairs and Labour and the Municipality of Budapest.","Pidió factura por sus consumos y estos sirvieron de modelo para confeccionar las facturas que presentaron entre otros en los concursos del Ministerio de Asuntos Juveniles y Deportivos, en el Ministerio de Asuntos Sociales y Laborales, así como en el Ayuntamiento de la Capital."
"These were submitted mainly by István Lados and his companion, András Őri, who was responsible for writing the reports required to qualify for the support.","Estas facturas fueron firmadas en su mayoría por István Lados y su cómplice András Őri, quién según nuestras informaciones más bien escribía los informes necesarios para obtener las subvenciones públicas."
"One of Lados's ""study visits"" was to a beer-house.","Durante uno de sus ""viajes de estudio"" Lados eligió una cervecería."
"According to the invoice dated 2003 and issued by Zuschlag and his companions, the establishment provided food for a group of 90 people, who were members of the association Biztos Pont Egyesület.","Según dos facturas expedidas en 2003 por Zuschlag y sus cómplices, este centro gastronómico proporcionó la comida para un grupo de noventa personas de la Asociación Biztos Pont Egyesület."
"However, as the director of the company states, the establishment does not even have the capacity to provide seats for such a great number of people.",Sin embargo - según el gerente del centro - tantas personas no caben a la vez en ese lugar.
The invoice submitted in the summer of 2002 to the foundation called Jobb Jövőért - which was later renamed to Együtt a Harmadik Évezredért - also contained several mistakes in its form and content.,"De igual modo, la factura expedida en el verano de 2002 para la Fundación Jobb Jövőért - más tarde llamada Együtt a Harmadik Évezredért - estaba llena de errores formales y contextuales."
"The bill was issued for the accommodation of 130 guests in a 3-room pension in Badacsonytomaj, which had the maximum capacity of providing place for ten people.","Pues un hostal de la localidad de Badacsonytomaj tenía tan sólo tres habitaciones y más de diez personas no podían alojarse ahí en una noche, sin embargo en la factura constaban ciento y treinta personas."
The imaginative fillers of the invoices went also too far when they indicated Pigal Kft. in the documents. It is a company dealing with catering services but its accounting - according to the information provided to the accusation authority - did not even include the documents of the foundations Jobb Jövőért and Hoppá.,Pero los fabricantes de factura de gran fantasía también exageraron cuando señalaron al centro gastronómico Pigal Kft. pues en la teneduría de libros de la misma - según las informaciones dadas a la Fiscalía - no habían documentos a nombre de Jobb Jövőért y de Hoppá.
"Győző Farkas, director of the firm said to hvg.hu that when he was summoned and the invoices were shown to him, he recognised their false nature immediately.","Győző Farkas, el gerente de dicha compañía, le informó a hvg.hu que cuando fue citado por la fiscalía y le mostraron las facturas, ya sabía que se trataba de documentos falsos."
